submucosal gland myoepithelium (40)	TP63, ACTA2, KRT5
pulmonary artery endothelial cell (41)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (42)	NTRK3, NOTCH3
pulmonary artery fibroblast (43)
Pulmonary vein endothelial cell (44)
not in CL (45)
not in CL (46)
Pulmonary vein endothelial cell (47)
not in CL (48)
not in CL (49)
ciliated bronchial cell (50)	FOXJ1, RSPH1, DYNLRB2, TUBB4B, DNAH12
basal (51)	TP63, KRT5, NGFR
goblet (52)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (53)	ASCL1, GRP, CHGA, CALCA
tuft (54)	POU2F3, ASCL2
ionocyte (55)	ASCL3, FOXI1, ATP6V0B, CFTR
bronchial serous cell (56)	LYZ, LTF, PIGR
bronchial smooth muscle cell (57)	ACTA2, LGR6, MYH11
chondrocyte (58)	Col2a1
arterial endothelial cell (59)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (60)	NTRK3, NOTCH3, HEY2
not in CL (61)	EFNB4, Nr2F2
vascular smooth muscle (62)	NTRK3, NOTCH3, HEY2
not in CL (63)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
not in CL (64)	TP63, KRT5, FOXC1, KRT14, CTNNB1
not in CL (65)	MUC5AC, SPDEF, MUC5B, TFF2
not in CL (66)	BPIFA1
not in CL (67)	MUC5B, SPDEF
not in CL (68)	PIGR, LYZ
submucosal gland myoepithelium (69)	TP63, ACTA2, KRT5
pulmonary artery endothelial cell (70)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (71)	NTRK3, NOTCH3
pulmonary artery fibroblast (72)
Pulmonary vein endothelial cell (73)
not in CL (74)
not in CL (75)
Pulmonary vein endothelial cell (76)
not in CL (77)
not in CL (78)
bronchial ciliated (79)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (80)	TP63, KRT5
goblet (81)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine (82)	ASCL1, GRP, CHGA, CALCA
tuft (83)	POU2F3, ASCL2
Ionocyte (84)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (85)	LYZ, LTF, PIGR
bronchial smooth muscle cell (86)	ACTA2, LGR6, MYH11
airway smooth muscle (87)	ACTA2, LGR6, MYH11
chondrocyte (88)	Col2a1
arterial endothelial cell (89)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (90)	NTRK3, NOTCH3
venous endothelial cell (91)	EFNB4, Nr2F2
vascular smooth muscle (92)	NTRK3, NOTCH3, HEY2
submucosal gland ciliated duct cells (93)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
submucosal gland basal cells (94)	TP63, KRT5, FOXC1, KRT14, CTNNB1
submucosal gland secretory (95)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (96)	BPIFA1
submucosal gland mucous cells (97)	MUC5B, SPDEF
submucosal gland serous cells (98)	PIGR, LYZ
submucosal gland myoepithelium (99)	TP63, ACTA2, KRT5
pulmonary artery endothelial cell (100)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (101)	NTRK3, NOTCH3
pulmonary artery fibroblast (102)
bronchial ciliated (103)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (104)	TP63, KRT5
goblet (105)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine (106)	ASCL1, GRP, CHGA, CALCA
tuft (107)	POU2F3, ASCL2
Ionocyte (108)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (109)	LYZ, LTF, PIGR
bronchial smooth muscle cell (110)	ACTA2, LGR6, MYH11
airway smooth muscle (111)	ACTA2, LGR6, MYH11
chondrocyte (112)	Col2a1
arterial endothelial cell (113)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (114)	NTRK3, NOTCH3
venous endothelial cell (115)	EFNB4, Nr2F2
vascular smooth muscle (116)	NTRK3, NOTCH3, HEY2
submucosal gland ciliated duct cells (117)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
submucosal gland basal cells (118)	TP63, KRT5, FOXC1, KRT14, CTNNB1
submucosal gland secretory (119)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (120)	BPIFA1
submucosal gland mucous cells (121)	MUC5B, SPDEF
submucosal gland serous cells (122)	PIGR, LYZ
submucosal gland myoepithelium (123)	TP63, ACTA2, KRT5
bronchial ciliated (124)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (125)	TP63, KRT5
goblet (126)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine (127)	ASCL1, GRP, CHGA, CALCA
tuft (128)	POU2F3, ASCL2
Ionocyte (129)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (130)	LYZ, LTF, PIGR
bronchial smooth muscle cell (131)	ACTA2, LGR6, MYH11
airway smooth muscle (132)	ACTA2, LGR6, MYH11
chondrocyte (133)	Col2a1
arterial endothelial cell (134)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (135)	NTRK3, NOTCH3
venous endothelial cell (136)	EFNB4, Nr2F2
vascular smooth muscle (137)	NTRK3, NOTCH3, HEY2
submucosal gland ciliated duct cells (138)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
submucosal gland basal cells (139)	TP63, KRT5, FOXC1, KRT14, CTNNB1
submucosal gland secretory (140)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (141)	BPIFA1
submucosal gland mucous cells (142)	MUC5B, SPDEF
submucosal gland serous cells (143)	PIGR, LYZ
submucosal gland myoepithelium (144)	TP63, ACTA2, KRT5
pulmonary artery endothelial cell (145)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (146)	NTRK3, NOTCH3
pulmonary artery fibroblast (147)
bronchial ciliated (148)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (149)	TP63, KRT5
goblet (150)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine (151)	ASCL1, GRP, CHGA, CALCA
tuft (152)	POU2F3, ASCL2
Ionocyte (153)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (154)	LYZ, LTF, PIGR
bronchial smooth muscle cell (155)	ACTA2, LGR6, MYH11
airway smooth muscle (156)	ACTA2, LGR6, MYH11
chondrocyte (157)	Col2a1
arterial endothelial cell (158)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (159)	NTRK3, NOTCH3
venous endothelial cell (160)	EFNB4, Nr2F2
vascular smooth muscle (161)	NTRK3, NOTCH3, HEY2
submucosal gland ciliated duct cells (162)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
submucosal gland basal cells (163)	TP63, KRT5, FOXC1, KRT14, CTNNB1
submucosal gland secretory (164)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (165)	BPIFA1
submucosal gland mucous cells (166)	MUC5B, SPDEF
submucosal gland serous cells (167)	PIGR, LYZ
submucosal gland myoepithelium (168)	TP63, ACTA2, KRT5
pulmonary artery endothelial cell (169)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (170)	NTRK3, NOTCH3
pulmonary artery fibroblast (171)
bronchial ciliated (172)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (173)	TP63, KRT5
goblet (174)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine (175)	ASCL1, GRP, CHGA, CALCA
tuft (176)	POU2F3, ASCL2
Ionocyte (177)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (178)	LYZ, LTF, PIGR
bronchial smooth muscle cell (179)	ACTA2, LGR6, MYH11
airway smooth muscle (180)	ACTA2, LGR6, MYH11
chondrocyte (181)	Col2a1
arterial endothelial cell (182)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (183)	NTRK3, NOTCH3
venous endothelial cell (184)	EFNB4, Nr2F2
vascular smooth muscle (185)	NTRK3, NOTCH3, HEY2
submucosal gland ciliated duct cells (186)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
submucosal gland basal cells (187)	TP63, KRT5, FOXC1, KRT14, CTNNB1
submucosal gland secretory (188)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (189)	BPIFA1
submucosal gland mucous cells (190)	MUC5B, SPDEF
submucosal gland serous cells (191)	PIGR, LYZ
submucosal gland myoepithelium (192)	TP63, ACTA2, KRT5
pulmonary artery endothelial cell (193)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (194)	NTRK3, NOTCH3
pulmonary artery fibroblast (195)
club (196)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (197)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (198)	TP63, KRT5, NGFR
goblet (199)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (200)	ASCL1, GRP, CHGA, CALCA
tuft (201)	POU2F3, ASCL2
ionocyte (202)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (203)	LYZ, LTF, PIGR
bronchial smooth muscle cell (204)	ACTA2, LGR6, MYH11
airway smooth muscle (205)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (206)	Col2a1
arterial endothelial cell (207)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (208)	NTRK3, NOTCH3
venous endothelial cell (209)	ACKR1, PDZRN4
vascular smooth muscle (210)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (211)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (212)	NTRK3, NOTCH3
pulmonary artery fibroblast (213)
submucosal gland ciliated duct cells (214)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal cells of terminal ciliated ducts of submucosal glands (215)	TP63, KRT5, FOXC1, KRT14, CTNNB1
submucosal gland secretory (216)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (217)	BPIFA1
submucosal gland mucous cells (218)	MUC5B, SPDEF
submucosal gland serous cells (219)	PIGR, LYZ
submucosal gland myoepithelium (220)	TP63, ACTA2, KRT5
not in CL (221)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (222)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (223)	PRR4, LPO, LTF
not in CL (224)	ACTA2, TAGLN, CNN1
basal (225)	TP63, KRT5, NGFR
terminal bronchiole serous cell (226)	LYZ, LTF, PIGR
not in CL (227)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (228)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (229)	ACTA2, TAGLN, CNN1
basal (230)	TP63, KRT5, NGFR
bronchioalveolar stem cell (231)	SFTPC, SCGB1A1
not in CL (232)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (233)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (234)	ACTA2, TAGLN, CNN1
basal (235)	TP63, KRT5, NGFR
not in CL (236)	ACTA2, TAGLN, CNN1
not in CL (237)	MFAP5, SCARA5
not in CL (238)	WNT2, TCF21
AT1 (239)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (240)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (241)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (242)	MFAP5, SCARA5
not in CL (243)	WNT2, TCF21
pericyte (244)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (245)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (246)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (247)	ACKR1, PDZRN4
endothelial progenitors (248)	KIT, APLNR
lymphatic endothelial cell (249)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (250)	ACTA2
mesothelial cell (251)	WT1, FGF9, MSLN, UPK3B
club (252)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (253)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (254)	TP63, KRT5, NGFR
goblet (255)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (256)	ASCL1, GRP, CHGA, CALCA
tuft (257)	POU2F3, ASCL2
ionocyte (258)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (259)	LYZ, LTF, PIGR
bronchial smooth muscle cell (260)	ACTA2, LGR6, MYH11
airway smooth muscle (261)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (262)	Col2a1
arterial endothelial cell (263)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (264)	NTRK3, NOTCH3
venous endothelial cell (265)	ACKR1, PDZRN4
vascular smooth muscle (266)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (267)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (268)	NTRK3, NOTCH3
pulmonary artery fibroblast (269)
submucosal gland ciliated duct cells (270)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (271)	TP63, KRT5, NGFR
submucosal gland secretory (272)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (273)	BPIFA1
submucosal gland mucous cells (274)	MUC5B, SPDEF
submucosal gland serous cells (275)	PIGR, LYZ
submucosal gland myoepithelium (276)	TP63, ACTA2, KRT5
not in CL (277)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (278)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (279)	PRR4, LPO, LTF
not in CL (280)	ACTA2, TAGLN, CNN1
basal (281)	TP63, KRT5, NGFR
terminal bronchiole serous cell (282)	LYZ, LTF, PIGR
not in CL (283)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (284)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (285)	ACTA2, TAGLN, CNN1
basal (286)	TP63, KRT5, NGFR
bronchioalveolar stem cell (287)	SFTPC, SCGB1A1
not in CL (288)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (289)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (290)	ACTA2, TAGLN, CNN1
basal (291)	TP63, KRT5, NGFR
not in CL (292)	ACTA2, TAGLN, CNN1
not in CL (293)	MFAP5, SCARA5
not in CL (294)	WNT2, TCF21
AT1 (295)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (296)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (297)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (298)	MFAP5, SCARA5
not in CL (299)	WNT2, TCF21
pericyte (300)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (301)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (302)	EDNRB, APLN, CA4
not in CL (303)	ACKR1, PDZRN4
endothelial progenitors (304)	KIT, APLNR
lymphatic endothelial cell (305)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (306)	ACTA2
mesothelial cell (307)	WT1, FGF9, MSLN, UPK3B
club (308)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (309)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (310)	TP63, KRT5, NGFR
goblet (311)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (312)	ASCL1, GRP, CHGA, CALCA
tuft (313)	POU2F3, ASCL2
ionocyte (314)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (315)	LYZ, LTF, PIGR
bronchial smooth muscle cell (316)	ACTA2, LGR6, MYH11
airway smooth muscle (317)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (318)	Col2a1
arterial endothelial cell (319)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (320)	NTRK3, NOTCH3
venous endothelial cell (321)	ACKR1, PDZRN4
vascular smooth muscle (322)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (323)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (324)	NTRK3, NOTCH3
pulmonary artery fibroblast (325)
submucosal gland ciliated duct cells (326)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (327)	TP63, KRT5, NGFR
submucosal gland secretory (328)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (329)	BPIFA1
submucosal gland mucous cells (330)	MUC5B, SPDEF
submucosal gland serous cells (331)	PIGR, LYZ
submucosal gland myoepithelium (332)	TP63, ACTA2, KRT5
not in CL (333)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (334)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (335)	PRR4, LPO, LTF
not in CL (336)	ACTA2, TAGLN, CNN1
basal (337)	TP63, KRT5, NGFR
terminal bronchiole serous cell (338)	LYZ, LTF, PIGR
not in CL (339)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (340)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (341)	ACTA2, TAGLN, CNN1
basal (342)	TP63, KRT5, NGFR
bronchioalveolar stem cell (343)	SFTPC, SCGB1A1
not in CL (344)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (345)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (346)	ACTA2, TAGLN, CNN1
basal (347)	TP63, KRT5, NGFR
not in CL (348)	ACTA2, TAGLN, CNN1
not in CL (349)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (350)	WNT2, TCF21
AT1 (351)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (352)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (353)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (354)	MFAP5, SCARA5
not in CL (355)	WNT2, TCF21
pericyte (356)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (357)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (358)	EDNRB, APLN, CA4
not in CL (359)	ACKR1, PDZRN4
endothelial progenitors (360)	KIT, APLNR
lymphatic endothelial cell (361)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (362)	ACTA2
mesothelial cell (363)	WT1, FGF9, MSLN, UPK3B
club (364)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (365)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (366)	TP63, KRT5, NGFR
goblet (367)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (368)	ASCL1, GRP, CHGA, CALCA
tuft (369)	POU2F3, ASCL2
ionocyte (370)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (371)	LYZ, LTF, PIGR
bronchial smooth muscle cell (372)	ACTA2, LGR6, MYH11
airway smooth muscle (373)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (374)	Col2a1
arterial endothelial cell (375)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (376)	NTRK3, NOTCH3
venous endothelial cell (377)	ACKR1, PDZRN4
vascular smooth muscle (378)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (379)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (380)	NTRK3, NOTCH3
pulmonary artery fibroblast (381)
submucosal gland ciliated duct cells (382)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (383)	TP63, KRT5, NGFR
submucosal gland secretory (384)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (385)	BPIFA1
submucosal gland mucous cells (386)	MUC5B, SPDEF
submucosal gland serous cells (387)	PIGR, LYZ
submucosal gland myoepithelium (388)	TP63, ACTA2, KRT5
not in CL (389)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (390)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (391)	PRR4, LPO, LTF
not in CL (392)	ACTA2, TAGLN, CNN1
basal (393)	TP63, KRT5, NGFR
terminal bronchiole serous cell (394)	LYZ, LTF, PIGR
not in CL (395)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (396)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (397)	ACTA2, TAGLN, CNN1
basal (398)	TP63, KRT5, NGFR
bronchioalveolar stem cell (399)	SFTPC, SCGB1A1
not in CL (400)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (401)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (402)	ACTA2, TAGLN, CNN1
basal (403)	TP63, KRT5, NGFR
not in CL (404)	ACTA2, TAGLN, CNN1
not in CL (405)	MFAP5, SCARA5
not in CL (406)	WNT2, TCF21
AT1 (407)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (408)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (409)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (410)	MFAP5, SCARA5
not in CL (411)	WNT2, TCF21
pericyte (412)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (413)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (414)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (415)	ACKR1, PDZRN4
endothelial progenitors (416)	KIT, APLNR
lymphatic endothelial cell (417)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (418)	ACTA2
mesothelial cell (419)	WT1, FGF9, MSLN, UPK3B
club (420)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (421)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (422)	TP63, KRT5, NGFR
goblet (423)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (424)	ASCL1, GRP, CHGA, CALCA
tuft (425)	POU2F3, ASCL2
ionocyte (426)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (427)	LYZ, LTF, PIGR
bronchial smooth muscle cell (428)	ACTA2, LGR6, MYH11
airway smooth muscle (429)	ACTA2, LGR6, TAGLN, CNN1
chondrocyte (430)	Col2a1
arterial endothelial cell (431)	EFNB2, GJA5, BMX, DKK2
vascular smooth muscle (432)	NTRK3, NOTCH3
venous endothelial cell (433)	ACKR1, PDZRN4
vascular smooth muscle (434)	NTRK3, NOTCH3, ACTA2
pulmonary artery endothelial cell (435)	DKK2, GJA5, EFNB2, CXCL12, NOTCH4
pulmonary artery smooth muscle cell (436)	NTRK3, NOTCH3
pulmonary artery fibroblast (437)
submucosal gland ciliated duct cells (438)	FOXJ1, TUBA1A, DYNLRB2, TUBB4B, RSPH1
basal (439)	TP63, KRT5, NGFR
submucosal gland secretory (440)	MUC5AC, SPDEF, MUC5B
submucosal gland collecting duct epithelium (441)	BPIFA1
submucosal gland mucous cells (442)	MUC5B, SPDEF
submucosal gland serous cells (443)	PIGR, LYZ
submucosal gland myoepithelium (444)	TP63, ACTA2, KRT5
not in CL (445)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (446)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
serous (447)	PRR4, LPO, LTF
not in CL (448)	ACTA2, TAGLN, CNN1
basal (449)	TP63, KRT5, NGFR
terminal bronchiole serous cell (450)	LYZ, LTF, PIGR
not in CL (451)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (452)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (453)	ACTA2, TAGLN, CNN1
basal (454)	TP63, KRT5, NGFR
bronchioalveolar stem cell (455)	SFTPC, SCGB1A1
not in CL (456)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
club (457)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
not in CL (458)	ACTA2, TAGLN, CNN1
basal (459)	TP63, KRT5, NGFR
not in CL (460)	ACTA2, TAGLN, CNN1
not in CL (461)	MFAP5, SCARA5
matrix fibroblast 1/(Lipofibroblast) (462)	WNT2, TCF21
AT1 (463)	AGER, EMP2, KRT7, AQP4, CAV1
AT2 (464)	SFTPC, ABCA3, SFTPA2
secondary crest myofibroblasts (465)	LTBP2, PDGFRA, ACTA2, STC1
not in CL (466)	MFAP5, SCARA5
not in CL (467)	WNT2, TCF21
pericyte (468)	PDGFRB, COX4I2, RERGL, CSG4
not in CL (469)	DTL, IL7R, APLNT, PLVAP, GPIHBP1
not in CL (470)	EDNRB, APLN, CA4
pulmonary venous endothelial cell (471)	ACKR1, PDZRN4
endothelial progenitors (472)	KIT, APLNR
lymphatic endothelial cell (473)	MMRN1, PROX1, PDPN
lymphatic vessel smooth muscle cell (474)	ACTA2
mesothelial cell (475)	WT1, FGF9, MSLN, UPK3B
club (476)	SCGB1A1, SCGB3A2, CYP2F2, CCKAR, CTSE
bronchial Ciliated (477)	FOXJ1, RSPH1, DYNLRB2, TUBB4B
basal (478)	TP63, KRT5, NGFR
goblet (479)	MUC5AC, SPDEF, MUC5B, TFF2
neuroendocrine cells (480)	ASCL1, GRP, CHGA, CALCA
tuft (481)	POU2F3, ASCL2
ionocyte (482)	ASCL3, FOXI1, ATP6V0B
bronchial serous cell (483)	LYZ, LTF, PIGR
bronchial smooth muscle cell (484)	ACTA2, LGR6, MYH11
